日期	16	41	239	22	16	16	20	25	36
web浏览器	0	0	0	0	0	0	0	0	1
智能机器	1	0	0	0	2	0	0	0	0
代码管理	2	0	0	0	0	0	0	0	0
软件开发工具	1	1	0	0	0	0	0	0	0
数据封装	0	4	0	0	0	1	0	3	1
激活函数	0	0	0	0	1	0	0	0	0
树型结构	0	3	0	0	0	0	0	0	0
信息描述	0	0	0	0	1	0	0	0	0
合作	140	3	1	21	56	6	6	0	157
调度策略	2	0	0	0	1	0	1	0	0
服务框架	3	0	1	0	0	0	0	0	0
数组元素	0	5	0	0	0	4	3	4	0
科学数据库	0	0	0	0	2	0	0	0	0
沉浸式	0	0	0	0	0	0	0	0	1
恶意软件	21	0	0	0	0	0	0	0	3
gentoo	0	0	0	0	0	0	1	0	0
object	11	50	262	45	19	69	26	35	15
yy	0	1	22	0	0	3	14	0	0
堆排序	0	10	0	0	0	0	0	0	3
信任度	0	0	0	0	2	0	0	0	6
push	0	44	2	3	2	13	5	0	2
instantiation	0	5	1	1	3	0	0	0	0
审查	9	2	2	0	1	1	0	0	1
atm	0	0	0	5	0	0	0	0	1
会计电算化	0	0	0	0	0	0	0	0	1
热文	2	0	0	0	2	0	0	0	0
视频解码	0	0	0	0	0	0	0	0	4
选择条件	0	0	4	0	0	0	0	0	0
易经	0	0	0	0	0	0	0	0	6
zk	0	1	1	0	0	0	4	0	0
forms	0	1	3	0	0	0	1	0	1
javascript 	0	2	0	0	0	2	0	13	0
入门教程	0	1	0	0	2	0	0	0	0
电子政务安全	3	0	0	0	0	0	0	0	0
error	19	68	62	19	11	71	100	24	29
软件平台	1	0	0	1	0	1	2	0	0
经典之作	0	0	0	0	4	0	0	0	1
基础服务	9	0	2	0	0	0	0	0	1
数据库模式	0	0	4	0	0	0	0	0	0
引导程序	0	4	0	0	0	0	5	0	0
fold	0	2	0	0	0	0	1	0	0
概要设计	1	0	2	1	0	0	0	0	0
客户端程序	3	7	4	5	0	0	0	0	12
人生之路	0	0	0	0	0	0	0	0	1
社交	49	0	0	1	51	0	0	0	79
职业人生	0	0	0	0	0	0	0	0	2
分布式应用	1	0	1	1	0	0	0	0	0
自勉	0	1	0	0	0	0	0	0	1
并行计算机系统	0	0	0	0	9	0	0	0	0
网络行为	3	0	0	0	0	0	0	0	0
multimedia	0	0	0	0	2	0	0	0	2
有感	5	9	0	1	1	0	0	1	10
指挥系统	1	0	0	0	0	0	0	0	0
并行进程	0	0	1	0	0	0	0	0	0
mssql	0	0	11	0	0	0	0	0	0
语言	125	331	77	119	1210	54	117	40	617
计算机设计	0	0	0	0	0	0	0	0	1
控制机	0	0	0	1	0	0	0	0	0
性能分析	0	4	2	0	9	0	5	0	0
软件发布	0	0	0	1	0	1	1	0	1
hive	5	0	0	16	0	0	3	0	0
动态分布	0	0	0	0	1	0	0	0	0
nested	2	2	8	0	1	0	0	2	0
组合数学	0	0	0	0	4	0	0	0	1
电子数据处理	0	0	0	0	2	0	0	0	0
支持	529	111	179	185	178	202	250	146	293
codec	0	0	5	0	0	16	1	0	0
硬件抽象层	0	0	0	0	0	2	2	0	0
面向对象程序设计	0	0	0	6	11	0	0	0	0
datagrid	0	0	1	0	0	0	0	0	0
程序设计	3	32	11	15	53	3	13	2	5
图像管理	0	0	0	0	2	0	0	0	0
lambda	0	3	0	0	2	0	0	0	0
并查集	0	3	0	0	1	0	0	0	0
unix系统	0	1	0	1	0	0	2	0	0
fff	0	0	0	0	0	1	2	0	0
事务处理系统	0	0	2	0	0	0	0	0	0
突破性成果	0	0	0	0	1	0	0	0	0
加解密	1	0	5	0	0	0	0	1	0
跨平台	15	3	11	4	5	10	2	4	8
动态	131	46	79	145	45	32	92	27	39
oracle数据库	0	0	11	1	0	0	2	0	0
idioms	0	2	0	0	0	0	0	0	0
管理界面	8	0	0	0	0	1	0	0	4
事务类	0	0	1	0	0	0	0	0	0
控制项	1	0	0	3	0	0	0	0	0
学习类	0	0	0	0	0	0	0	0	7
抽象类	0	17	5	129	0	1	0	0	0
奋斗	2	5	2	0	8	1	0	0	30
测试管理	0	0	0	0	4	0	0	0	2
asdf	0	0	0	0	0	0	0	1	0
单指令	2	0	0	5	0	0	0	0	0
技术文档	0	0	0	0	5	0	0	0	3
技术思想	3	0	0	0	0	0	0	0	0
其他资料	0	0	0	1	2	0	1	0	0
网络类	0	0	0	0	0	4	0	0	2
模式	449	190	183	2590	232	91	325	40	317
c程序	0	0	0	0	0	0	2	0	0
源码阅读	1	0	0	0	0	0	0	0	0
mediaplayer	0	0	0	0	0	0	0	0	1
codes	0	0	0	0	1	0	1	0	1
coder	0	3	0	0	1	0	0	0	0
白盒测试	0	0	0	3	1	0	0	0	0
网络工程	0	0	0	0	2	0	0	0	0
东软	3	0	0	0	0	0	0	0	0
产品经理	3	0	0	0	7	2	0	2	100
感触	1	1	0	0	1	0	2	0	3
array	21	174	20	34	33	25	3	18	5
相关技术	22	0	0	1	14	0	0	0	7
好记性不如烂笔头	0	0	0	0	0	1	0	0	0
编程点滴	0	0	0	0	0	0	0	0	1
嵌入式系统	6	4	1	0	51	3	7	0	1
behavior	0	6	18	0	19	1	0	1	1
net	3	14	18	3	0	2	19	2	33
访问控制策略	1	0	0	0	0	0	0	0	0
xen	29	0	0	0	0	0	1	0	0
二维表	0	0	2	0	6	0	0	1	0
文章转载	0	0	0	0	0	0	0	0	2
软件开发相关	0	0	0	0	3	0	0	0	0
分词算法	0	0	0	0	89	0	0	0	0
软件与硬件	0	0	0	0	1	0	0	0	1
token	41	60	0	1	13	4	2	2	60
非接触	0	0	0	0	1	0	0	0	0
应用开发	24	0	1	28	3	4	5	2	6
概率向量	0	0	0	0	3	0	0	0	0
闪存盘	1	0	0	0	0	0	0	0	0
并行	46	5	53	3	168	4	22	0	4
感言	0	0	0	0	0	3	1	2	0
操作技巧	1	0	0	0	0	0	1	0	0
源码学习	1	0	0	0	0	1	0	0	0
谷歌	131	8	1	69	23	8	2	1	121
格式化	11	13	7	12	5	6	30	9	10
nfs	0	0	0	0	0	0	19	0	0
数据仓库	14	0	11	0	26	2	0	0	0
excel	0	5	0	0	0	0	0	1	2
电子书阅读器	0	0	0	0	0	1	0	0	0
信号处理	2	18	0	6	35	0	35	0	0
enjoy	6	0	1	0	0	0	0	0	1
安全性	90	13	11	3	5	1	14	2	35
反病毒	2	0	0	0	0	0	0	0	0
购物	3	2	3	6	9	15	0	1	22
new	122	425	569	1202	136	727	188	158	212
生僻字	0	0	0	0	1	0	0	0	0
操作数	4	38	30	16	0	13	17	2	1
developer	1	0	18	0	0	2	4	0	0
实体关系	0	0	1	0	1	0	0	0	0
英国	16	0	1	0	30	1	1	0	128
操作平台	3	0	1	0	0	0	0	0	1
复杂类型	2	4	0	0	0	0	0	2	0
引用	12	281	103	204	61	96	77	39	46
程序测试	0	2	0	0	0	0	0	0	2
外汇	1	0	0	0	0	0	0	0	7
关键码	0	6	0	0	0	0	0	0	3
匹配算法	0	0	0	0	16	0	0	0	3
双系统	1	0	0	3	0	0	5	0	0
file system	2	2	1	0	0	0	17	0	0
曙光	12	0	0	0	2	0	0	0	4
条件熵	0	0	0	0	11	0	0	0	0
创作	6	3	0	3	3	7	1	0	41
root	129	46	424	22	10	56	507	49	37
保健	1	0	0	0	0	1	0	0	9
开发文档	0	3	0	1	0	2	0	0	1
双核	0	0	1	1	2	2	0	0	7
文件操作	2	2	0	3	0	5	15	0	2
数据网格	3	0	0	0	1	0	0	0	0
容器	5	88	7	110	4	40	2	12	13
技能	13	5	6	17	65	5	0	0	73
临时	17	44	20	19	16	25	25	9	31
fbi	0	0	0	0	0	2	0	0	0
万维网	0	0	0	1	12	0	1	1	1
nutch	0	0	0	0	85	0	1	0	0
ajax	0	6	0	1	6	4	0	18	5
processing	16	2	9	0	28	0	0	1	1
企业架构	8	0	0	1	0	0	0	0	0
错误记录	0	0	2	0	2	0	0	0	0
computer vision	0	0	0	0	17	0	0	0	0
专用程序	0	2	0	0	0	0	0	0	0
数据管理	32	0	1	0	100	0	0	0	0
filenames	0	0	1	0	1	0	0	0	0
服务代理	2	0	0	0	0	0	0	0	0
protocols	0	0	0	0	8	0	1	0	0
离职	1	1	1	2	1	0	2	0	17
canvas	0	3	1	0	0	108	0	0	43
ndk	0	0	0	0	0	1	1	0	0
子窗口	0	0	0	0	0	1	0	0	0
编译器	2	98	8	16	55	23	53	0	9
gridview	0	0	8	0	0	0	0	0	0
重启动	0	3	0	0	0	0	1	0	2
数据安全	17	0	2	0	2	0	0	0	2
组件对象模型	0	0	1	0	0	0	0	0	0
存取权限	2	0	0	0	0	0	0	0	0
leak	0	0	0	0	1	0	8	0	0
计算机操作	1	0	0	1	0	0	0	0	0
需求驱动	3	0	1	0	0	0	0	0	0
makefile	1	0	2	0	0	1	58	0	2
联想网络	0	0	0	0	6	0	0	0	0
软件生命周期	0	0	0	1	0	0	1	0	0
编辑环境	0	0	0	0	0	0	1	0	0
php程序设计	0	1	0	0	0	0	0	0	0
make	21	22	76	23	9	29	210	23	13
文件处理	2	0	0	0	1	0	6	0	0
xcode	0	0	0	0	0	11	0	0	0
gnome	0	0	0	0	0	0	2	0	0
education	0	0	1	0	10	0	0	0	13
符号	5	38	53	16	95	18	111	9	78
wireless	0	0	0	0	1	9	1	0	0
c++学习	0	0	0	0	1	0	0	0	0
工作线程	1	0	1	0	0	11	0	0	0
小试牛刀	0	0	0	1	1	0	0	0	0
文学创作	0	0	0	0	0	0	0	0	1
私有密钥	0	0	0	0	0	0	0	0	1
学习编程	0	17	0	2	0	0	0	0	3
计算对象	0	0	0	0	2	0	0	0	0
网卡驱动程序	0	0	0	0	0	0	1	0	0
flash开发	0	0	0	0	0	0	0	0	1
经验总结	1	2	2	0	1	0	0	0	2
策略集	1	0	0	0	0	0	0	0	0
个人文档	0	0	0	0	0	0	0	0	1
mail	25	18	16	17	10	6	19	5	19
实体类	0	0	3	6	4	3	0	2	0
法律法规	8	0	0	0	0	0	0	0	0
房地产	3	0	0	0	0	0	0	0	29
互联网时代	9	0	0	0	11	1	0	0	12
layer	1	6	22	37	1	59	4	3	4
过程调用	0	3	1	1	0	0	2	0	0
商业软件	2	0	0	1	0	0	3	0	1
tsql	0	0	10	0	0	0	0	0	0
心得	2	1	3	5	10	7	5	0	16
接口技术	0	0	0	0	1	0	0	0	2
个人感悟	0	0	0	0	0	0	0	0	1
学习日记	0	1	0	0	0	0	0	0	0
classloader	0	7	0	1	0	0	0	0	0
checkbox	0	1	1	2	0	0	1	10	1
java	17	80	61	53	12	22	18	13	36
nat	0	0	0	0	1	0	4	0	2
attributes	3	13	26	9	2	0	2	2	0
fcc	0	0	0	0	1	0	0	0	0
判定问题	0	0	0	0	0	0	0	0	1
主变量	0	0	17	0	0	0	0	0	0
关键帧	0	0	0	0	0	0	0	1	0
计算方法	1	5	2	0	21	2	0	0	1
销量	11	0	14	1	2	4	0	0	13
资源网站	0	0	0	0	3	0	0	0	0
智能计算机	1	0	0	0	0	0	0	0	0
新功能	6	2	3	5	0	9	1	0	9
opensource	0	0	0	0	0	0	1	0	0
反走样	0	0	0	0	0	1	0	0	0
数据库系统	12	0	15	2	1	0	0	0	0
数字证书	2	0	0	0	0	0	1	0	3
循环	8	76	60	42	40	73	78	9	33
wget	32	7	3	0	0	0	15	16	2
描述函数	0	1	0	0	0	0	0	0	0
通信技术	5	0	0	0	13	1	0	0	0
c c++	0	0	0	0	0	0	1	0	0
灾难备份	1	0	0	0	0	0	0	0	0
大型机	12	0	1	0	9	0	0	0	0
外部文件	0	0	2	0	0	1	0	1	1
social	1	0	0	0	12	0	0	0	0
设备数	0	0	1	0	0	0	2	0	2
数据项	2	7	2	0	1	0	0	7	0
report	2	0	5	1	0	7	2	1	0
励志	1	0	0	0	1	0	0	0	4
数据页	0	0	9	0	0	0	0	0	0
数据检索	0	1	4	0	1	0	0	0	1
分布式计算系统	1	0	0	0	29	0	0	0	0
驱动	41	16	66	74	33	59	171	2	19
漫漫人生	0	0	0	0	0	0	0	0	1
封闭世界	0	0	0	0	1	0	0	0	0
监控系统	12	0	0	0	1	0	1	0	8
备份	89	2	217	9	1	1	66	3	14
firefox插件	1	0	0	0	0	0	0	0	0
内容过滤	0	0	0	0	3	0	0	1	3
rose	0	0	0	1	0	0	0	0	0
内部类	0	4	2	36	0	4	0	0	0
session	5	12	189	57	51	10	14	58	33
近似法	0	0	0	0	1	0	0	0	0
杀毒软件	8	0	0	0	0	0	4	0	20
备份服务器	0	0	1	0	0	0	0	0	1
移动开发	1	0	1	0	0	7	0	3	1
c++入门	0	1	0	0	0	0	0	0	0
图形变换	0	0	0	0	0	0	0	0	1
推广	58	0	0	10	47	26	3	1	138
regexp	12	1	2	0	0	0	1	2	0
验证	46	86	72	18	38	17	21	59	68
环境变量	12	16	19	6	0	10	95	4	12
疑难问题	1	0	0	0	0	1	0	0	0
给我留言	0	1	0	1	0	0	0	0	1
线程	17	323	66	98	61	223	319	7	18
build	2	17	19	67	15	5	46	6	13
filesystems	0	0	0	0	0	0	3	0	0
产品生命周期管理	1	0	0	0	0	0	0	0	0
硬设备	5	0	0	0	0	0	0	0	0
我的blog	0	0	0	0	1	0	0	0	2
anonymous	0	0	1	1	0	0	5	0	1
编程技术	1	4	1	3	2	0	0	0	3
电子图书馆	0	0	0	0	2	0	0	0	0
算法思想	0	3	0	0	4	0	0	0	0
libxml	2	0	0	1	0	0	1	0	0
distance	0	4	0	0	24	38	0	0	0
数字电路	0	0	0	0	2	0	0	0	1
智能搜索引擎	0	0	0	0	1	0	0	0	0
产品名称	0	0	0	0	2	0	0	0	0
开发者说	0	0	0	1	0	0	0	0	0
计算机视觉	0	1	0	0	125	0	0	0	1
encoding	0	20	15	7	0	34	4	12	6
摄像头	4	7	1	4	4	3	6	0	4
绩效考核	0	0	0	0	0	0	0	0	3
windows 7	3	0	0	0	0	0	0	0	0
windows 8	0	0	0	1	0	0	0	0	0
心灵	2	2	0	2	1	0	0	0	2
js脚本	0	0	0	0	0	0	0	2	0
编程经验	1	1	1	1	4	0	1	0	0
软件架构	10	0	1	4	2	1	0	0	3
note	1	3	20	52	3	2	1	0	1
数据结构与算法	0	1	0	0	3	0	0	0	0
water	0	0	1	0	0	0	0	0	1
redis	0	0	30	4	0	0	4	0	0
用户行为	5	0	0	1	21	0	0	0	12
数据库同步	0	0	1	1	0	0	0	2	0
关联数据	1	0	0	0	0	0	0	0	0
质量	66	13	4	20	201	10	1	0	123
我的好友	0	0	0	0	1	0	0	0	0
movie	0	0	0	31	4	2	0	3	0
商务智能	7	0	0	2	1	0	0	0	0
问卷调查	1	0	0	0	1	0	0	0	1
神经网	0	0	0	0	3	0	0	0	0
穷举法	0	0	0	0	4	0	0	0	0
主页面	0	4	0	1	0	11	0	1	0
网格	127	7	5	0	71	85	0	10	6
信息增益	0	0	0	0	18	0	0	0	0
局部总线	0	2	0	0	0	0	0	0	0
虚拟现实	0	0	0	0	40	0	1	0	0
全新	29	2	3	11	15	3	2	2	24
市场价格	1	0	0	0	0	0	0	0	0
系统失效	0	0	2	0	0	0	0	0	1
外部函数	0	0	1	0	0	0	2	0	0
square	1	1	0	0	2	0	0	1	2
nose	0	0	0	0	0	0	0	0	2
patch	1	0	6	4	1	2	49	2	0
事务数据库	0	0	10	0	0	0	0	0	0
超文本	0	1	0	0	1	1	0	0	5
电源管理	0	0	0	0	0	0	2	0	0
计算机使用	1	0	0	0	0	0	1	0	2
过程抽象	0	0	0	1	0	0	0	0	0
busybox	0	0	0	1	0	5	1	0	0
工作与生活	1	0	0	0	1	0	0	0	1
代码	170	604	323	728	173	479	364	187	316
冗余数据	0	0	7	0	0	0	0	0	0
嵌入式编程	0	1	0	0	0	0	0	0	0
光盘驱动器	0	0	0	0	0	0	4	0	0
ext	15	110	275	137	58	332	91	83	36
硬件维护	0	0	0	0	0	0	0	0	2
llvm	0	0	0	0	0	2	0	0	0
memcached	6	6	7	0	0	0	1	0	4
协作模式	0	0	0	0	0	0	0	0	1
action	9	87	13	41	13	123	17	22	20
webapp	0	1	0	0	0	0	0	1	4
文档类型	0	0	0	0	0	0	0	1	1
例子	64	159	144	223	387	63	103	58	147
resin	0	0	0	0	0	0	0	0	10
多媒体计算机	0	0	0	0	0	0	0	0	1
concatenation	0	0	1	0	1	0	0	0	0
面元素	0	0	0	0	1	0	0	0	0
sql语句	0	1	49	3	0	1	1	6	0
锁机制	9	7	3	0	0	0	0	0	0
发表	36	176	7	4	233	4	2	6	38
特征变量	0	0	0	0	1	0	0	0	0
scroll	0	0	1	0	0	34	0	5	0
随意	13	3	3	8	14	7	7	2	17
中标	1	0	0	0	0	0	0	0	3
网络新闻	0	0	0	0	0	0	0	0	1
服务器模式	0	0	4	0	0	2	0	0	8
电力	54	2	0	2	7	1	1	0	21
缓存技术	1	0	0	0	2	0	0	0	1
enum	0	12	8	10	1	16	10	0	0
ews	0	1	46	113	12	0	0	0	3
知识库	1	1	32	0	60	0	0	0	6
场景图	0	0	0	0	0	0	0	0	1
基础编程	0	1	0	0	0	0	0	0	0
blackberry	0	0	0	0	1	0	0	0	0
开源工具	2	0	1	1	3	0	0	1	1
exp	1	0	24	16	1	0	0	0	0
最大匹配	0	0	0	0	114	0	0	0	0
心情	1	2	1	2	3	2	1	0	23
布尔代数	0	0	0	1	8	0	0	0	5
服务器架设	0	0	0	0	0	0	1	0	0
apple	2	7	0	6	4	7	10	1	3
aspx	0	0	0	0	0	0	0	2	0
办公自动化	2	0	5	0	2	0	0	0	1
util	4	2	4	0	0	8	3	5	0
exe	0	7	5	6	0	0	3	1	2
进销存	3	0	0	0	0	0	0	0	0
软件安装	4	1	5	0	0	0	9	0	1
连接权	0	0	2	0	0	0	0	0	0
操作系统相关	0	0	3	0	0	0	2	0	0
shell script	0	0	2	0	0	0	0	0	0
活着	1	0	0	0	2	0	0	0	16
分区	20	1	104	34	1	5	188	1	12
软件复位	0	0	0	0	0	0	12	0	0
二进制数据	1	1	30	3	0	0	0	1	0
电脑软件	0	0	0	1	0	0	0	0	0
数据安全性	9	0	1	0	0	0	0	0	0
服务器端脚本	1	0	0	0	0	0	0	0	0
任务集	0	1	0	0	0	0	0	0	0
管理知识	0	0	1	0	0	0	0	0	2
电脑时代	1	0	0	0	3	0	0	0	3
测试文档	0	0	0	0	5	0	0	0	0
数据库方法	0	0	2	0	0	0	0	0	0
计算机网络	6	10	1	0	8	0	0	0	10
知识类	0	0	0	0	2	0	0	0	0
云计算大会	8	0	0	0	0	0	0	0	0
企业信息	1	0	0	0	2	0	0	0	1
主线程	0	17	11	1	2	50	2	0	1
缩略图	1	0	0	0	1	3	0	0	0
problem	7	7	17	1	8	1	1	0	1
php5	0	0	0	7	0	0	0	0	3
autocomplete	0	2	0	0	0	0	0	0	0
interface	32	22	69	165	3	23	14	2	6
cocos2d	0	0	0	15	0	64	0	0	0
daily	1	1	6	2	1	0	1	0	0
entertainment	1	0	0	0	0	0	0	0	0
连接	145	290	602	141	83	101	228	11	292
zigbee	0	0	0	0	0	2	0	0	0
身心健康	0	0	0	0	1	0	0	0	0
智能节点	1	0	0	0	0	0	0	0	0
写操作	23	18	10	7	0	6	38	0	2
schedule	1	1	0	1	0	20	8	0	0
系统环境	3	0	1	0	0	0	3	0	7
智能工具	0	0	0	0	5	0	0	0	0
仿射变换	0	0	0	0	0	0	0	0	3
oracle 10g	0	0	2	0	0	0	0	0	0
php 	0	0	6	2	0	0	3	2	4
状态图	0	1	0	0	0	0	0	0	0
technique	0	0	1	1	2	0	0	0	0
硬件技术	4	0	0	0	1	0	0	0	0
海阔天空	0	0	0	0	0	0	0	0	2
c++程序设计	0	1	0	0	0	0	0	0	0
集成解决方案	2	0	0	0	0	0	0	0	0
linux驱动程序	0	0	0	0	0	0	2	0	0
etc	3	2	13	0	2	0	5	2	1
red hat linux	0	0	0	0	0	0	1	0	0
工作相关	0	2	0	0	0	0	0	0	0
学习笔记	2	5	8	5	12	7	15	2	8
并行编程	7	0	0	0	14	1	2	0	0
plugin	0	17	2	0	0	2	2	0	0
二元组	0	1	0	0	4	0	0	0	0
界面设计	0	0	1	1	1	0	0	0	0
智能卡	1	0	0	0	0	0	0	0	2
虚拟产品	0	0	0	0	0	0	0	0	1
主干网	0	0	1	0	0	0	0	0	0
上网本	1	0	0	25	2	0	0	0	1
原文件	0	2	0	0	0	0	10	1	0
网络公关	0	0	0	0	1	0	0	0	0
hibernate	1	0	20	51	0	0	0	31	0
文件服务器	0	3	0	0	0	0	0	0	0
cdma	0	0	0	0	0	0	0	0	2
聚集函数	1	0	3	2	0	0	0	0	0
未来	174	6	6	33	84	7	2	4	225
个人总结	0	0	0	0	0	0	0	0	1
语言基础	0	0	0	1	1	0	2	0	0
styles	0	1	1	0	1	0	0	0	0
中软	4	0	0	0	0	1	2	0	0
商务软件	1	0	0	0	0	0	0	0	0
执行时间	3	2	5	1	0	3	8	0	2
固定模	0	0	0	1	0	0	0	0	0
刀片	6	0	0	0	0	0	0	0	0
活动窗口	0	0	0	0	0	1	0	0	0
数据清理	0	0	1	0	4	0	0	0	0
数字计算机	0	0	0	1	1	0	0	0	0
人工智能	4	1	0	0	381	3	1	1	9
复杂数据	0	1	1	0	0	0	0	0	0
浮点数	4	14	27	0	2	11	4	1	0
事件函数	0	0	0	0	0	1	0	0	0
windows system	0	0	0	0	0	0	2	0	0
实体数据	1	0	1	0	1	0	0	1	0
条件独立	0	0	0	0	9	0	0	0	1
排列组合	0	0	0	10	0	0	0	0	0
美工	0	0	1	6	0	1	0	0	7
数据库维护	0	0	1	0	0	0	0	0	0
智力题	0	1	0	0	0	0	0	0	1
临时文件	1	0	5	1	0	6	8	1	0
防火墙技术	0	0	0	0	1	0	0	0	0
非确定	0	0	0	0	8	0	0	0	0
jquery插件	0	0	0	0	0	0	0	1	0
测试用例	2	7	0	0	16	1	0	0	1
测试相关	0	0	0	0	3	0	0	0	1
交互系统	0	0	0	0	1	0	0	0	0
嵌入式系统设计	0	0	0	0	0	0	1	0	0
五花八门	0	0	0	0	5	0	0	0	5
电子商城	0	0	1	0	0	0	0	0	0
英语角	0	0	0	0	1	0	0	0	0
摄影	0	8	0	0	12	0	0	0	11
执行文件	4	10	6	5	8	2	64	2	0
无线网络	14	2	0	0	37	6	2	1	14
系统管理	17	1	1	1	4	1	16	0	3
初始位置	0	2	0	0	2	0	0	0	0
大学生	7	3	2	2	23	1	1	0	43
https	29	10	9	2	6	12	8	6	7
运营	140	0	4	5	2	5	0	0	156
mozilla	0	0	0	0	1	0	0	0	0
ui界面	0	0	0	0	0	1	0	0	0
oracle11g	0	0	4	0	0	0	0	0	0
linux平台	0	0	0	3	0	0	2	0	0
特征线	0	0	0	0	2	0	0	0	0
安全控制	11	0	0	0	0	0	0	0	2
learning	0	1	0	0	79	1	0	0	5
智能技术	0	0	0	0	15	0	0	0	0
用户空间	4	0	0	3	0	9	87	0	0
数组	35	220	38	44	101	166	89	63	8
math	4	0	0	0	2	4	17	0	0
敏感数据	5	0	0	1	0	0	0	0	0
bluetooth	0	0	0	0	0	5	0	0	0
内部网	0	0	0	0	0	0	0	1	2
调试技术	0	0	0	0	0	0	1	0	0
图形接口	0	0	0	2	0	0	0	0	0
水题	0	1	0	0	0	0	0	0	2
出售	9	0	4	4	0	2	0	0	12
实体名	0	0	0	0	1	0	0	0	0
纪念	3	3	0	0	3	1	0	0	30
信息获取	1	0	0	0	0	0	0	0	5
互联网络	1	0	0	0	4	0	0	0	15
引导记录	0	0	0	0	0	0	1	0	0
数据域	0	2	0	0	0	0	0	0	0
天使投资	1	0	0	0	4	0	0	0	16
遍历	23	125	27	63	33	58	8	7	8
思杰	1	0	0	0	0	0	0	0	1
java源代码	0	0	0	0	0	0	0	0	3
重复数据删除	3	0	0	0	0	0	0	0	0
软件环境	1	0	0	0	0	1	3	1	0
纹理坐标	0	25	0	0	0	15	0	0	0
实例变量	0	2	0	4	0	34	0	0	0
字段类型	0	0	15	0	0	0	0	1	0
最短路径	2	0	0	0	21	0	1	1	1
eos	0	3	0	0	0	0	0	0	0
timezone	0	0	0	0	0	0	1	2	0
对话框	2	6	46	2	1	10	1	1	25
装修	0	0	0	0	0	0	0	0	11
惩罚项	0	0	0	0	1	0	0	0	0
英特尔	33	0	0	1	11	12	0	0	6
xmlhttp	0	0	0	0	0	0	0	3	0
性能监控	1	0	0	0	3	0	0	0	0
规则类	0	0	0	0	2	0	0	0	0
china	0	7	3	0	2	0	4	0	1
插入排序	0	30	0	0	0	0	0	0	1
程序设计思想	0	2	0	1	0	0	0	0	0
sybase	0	0	5	0	0	0	0	0	0
日常应用	1	0	0	1	0	0	0	0	0
冒泡排序	0	11	1	0	0	0	0	0	2
源数据库	0	0	9	0	0	0	0	0	0
布尔表达式	0	0	4	0	2	0	1	0	1
数据安全问题	1	0	0	0	4	0	0	0	0
高级编程	0	0	1	1	6	2	2	0	0
sql注入	0	0	2	0	0	0	0	2	0
修身养性	1	0	0	0	0	0	0	0	0
it管理	0	0	0	0	0	1	1	0	0
数据库基础	0	0	3	0	0	0	0	0	0
测试知识	0	0	0	0	1	0	0	0	0
概率算法	0	0	0	0	6	0	0	0	0
sniffer	0	0	0	3	0	0	0	0	0
时间管理	0	0	0	2	2	0	0	0	0
email	13	12	34	19	3	8	5	30	5
系统行为	0	0	0	1	1	0	2	0	0
布局	18	14	10	12	6	110	6	19	50
占位符	0	4	12	1	0	8	0	3	0
非易失性	0	0	0	0	0	0	1	0	0
网易	8	1	0	1	12	0	6	0	24
信息表	1	0	6	0	3	0	1	0	0
模板类	0	16	0	3	0	0	0	0	0
数据库资源	0	0	1	2	1	0	0	0	0
多模块	0	2	0	1	0	0	0	0	1
硬中断	0	0	0	0	0	0	12	0	0
推送	6	1	1	2	13	11	0	0	8
mac os	0	0	0	0	0	1	0	0	0
遇到的问题	9	4	5	3	3	4	1	0	11
admob	0	0	0	0	0	0	0	0	1
电子论坛	0	0	0	1	0	0	0	0	0
web安全	0	0	0	0	0	0	0	0	1
设备	319	46	22	42	37	262	404	19	161
后台进程	0	0	9	0	1	0	6	1	0
json	31	24	1	20	0	38	0	40	16
纹理映射	0	0	0	0	0	8	0	0	0
客户关系管理系统	2	0	0	0	0	0	0	0	0
服务性能	2	0	0	3	0	0	0	0	0
事件表	0	0	0	1	0	0	0	0	0
系统设计阶段	0	0	0	1	0	0	0	0	0
question	1	3	1	1	4	0	0	0	6
泛化能力	0	0	0	0	8	0	0	0	0
protocol	6	3	2	1	3	4	14	0	4
邮件列表	4	0	2	1	4	3	0	0	2
general	1	9	33	1	1	3	6	0	5
web页面	0	0	0	0	3	0	4	2	0
好文章	0	3	0	1	2	0	0	0	1
正则表达式	4	9	2	2	16	0	26	9	9
云端	90	0	2	0	7	0	0	0	15
关联规则挖掘	0	0	4	0	2	0	0	0	0
物理地址	13	12	0	0	0	2	33	0	5
authentication	4	0	2	1	0	1	1	0	0
模块化	24	5	3	12	8	3	1	1	2
利润	29	0	0	6	4	2	1	1	46
动态库	0	0	8	1	0	0	18	1	0
政府上网工程	0	0	0	0	0	0	0	0	1
网络教学	1	0	0	0	0	0	0	0	0
基本信息	1	0	4	6	4	0	5	2	8
erp	1	0	0	0	0	0	0	0	0
碰撞检测	1	0	0	0	0	1	0	2	0
直接交流	0	0	0	0	1	0	0	0	0
macros	0	5	0	0	0	0	1	0	0
测试理论	0	0	0	0	0	0	0	0	1
surface	0	0	5	0	0	71	0	0	0
数字签名	2	1	0	0	0	0	1	0	2
flash相关	0	0	0	0	0	0	1	0	0
协同开发	1	0	0	0	0	0	0	0	0
中断向量表	0	4	0	0	0	0	2	0	0
网络基础	7	0	0	0	1	0	0	0	0
技术设计	0	0	0	0	0	0	0	0	1
网络方面	0	4	0	0	1	0	0	0	2
